distance,angle_deg,nearest_defender_distance,shot_first_time,shot_one_on_one,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
12.099999999999994,36.5855519291301,2.1236747530532876,0,0,False,False,True,False,False,True
27.18271509617831,16.461174498073436,1.6763054614240223,0,0,True,False,False,False,True,False
9.202173656261872,38.382012712012965,1.280624847486568,0,0,False,False,False,False,True,False
20.354115063052973,20.888428491787128,5.793962374748393,1,0,False,False,True,False,True,False
13.396268137059666,20.156281466234883,1.7691806012954157,0,0,True,False,False,False,True,False
28.111385593741197,15.697814931060314,8.900561780022658,0,0,True,False,False,True,False,False
28.550656735003486,9.379288949520586,9.349331526906083,0,0,False,False,True,True,False,False
30.29867983922731,13.754767892430369,1.1045361017187283,0,0,False,False,True,False,True,False
17.5,16.140743863767113,2.745906043549199,1,0,False,False,True,False,True,False
24.860008045050986,17.75793125956341,2.4596747752497747,1,0,True,False,False,False,True,False
12.0,36.86989764584402,2.1236747530532876,0,0,True,False,False,False,False,True
12.649505919204913,34.56066588556975,2.88617393793236,0,0,False,False,False,False,True,False
10.993179703798173,37.89200388413941,3.313608305156175,1,0,False,False,True,False,True,False
15.892765649816901,8.273133060168949,2.3345235059857554,1,0,True,False,False,False,True,False
29.264654448668956,15.482963279466595,2.7513632984395153,0,0,False,False,True,False,True,False
21.8524598157736,19.826258740728395,1.2999999999999972,0,0,True,False,False,False,True,False
16.00781059358212,26.234998993306288,1.1401754250991336,1,0,False,False,True,False,True,False
9.808159868191387,43.157142204093454,0.6324555320336713,0,0,False,False,False,False,True,False
28.800694436072195,14.236924910102832,9.752948272189283,1,0,False,False,True,False,True,False
17.402586014727817,25.885956401484492,2.1095023109729065,1,0,False,False,True,False,True,False
20.74078108461685,17.877888222857525,3.405877273185284,1,0,False,False,True,False,True,False
28.667751917442004,15.428722801554242,3.0463092423455618,0,0,False,False,True,False,True,False
9.078546139112808,39.72912240140272,1.280624847486577,0,0,False,False,False,False,True,False
32.93706119252292,13.712267214308612,4.130375285612685,1,0,False,False,True,False,True,False
17.27223205031707,23.982821513597944,2.8635642126552767,1,0,False,False,True,False,True,False
22.655021518418387,17.334011796086322,2.6400757564888226,0,0,False,False,True,False,True,False
26.107853224652544,9.484375579872106,4.97694685525172,1,0,False,False,True,False,True,False
12.491997438360285,33.98174234684985,1.835755975068579,0,0,False,False,False,False,True,False
30.200165562460086,15.08969735317285,7.738862965578339,0,0,False,False,True,False,True,False
21.453671014537342,19.897733691625458,2.02484567313165,0,0,False,False,True,False,True,False
14.261135999632005,25.754618023108,2.2022715545545277,1,0,True,False,False,False,True,False
12.30040649734796,23.34664129399253,1.0,0,0,True,False,False,False,True,False
18.730189534545563,20.802065661604868,1.9209372712298542,0,0,True,False,False,False,True,False
22.870505022845474,19.544230122252078,1.4035668847618257,0,0,True,False,False,False,True,False
18.938056922503957,18.582805337261064,1.280624847486577,0,0,True,False,False,False,True,False
13.301503674397118,31.2357586904665,2.6305892875931893,1,0,False,False,True,False,True,False
14.286357128393504,29.124385563372396,4.123105625617661,0,0,False,False,True,False,True,False
20.181674856165927,13.673922541858195,2.1587033144922847,0,0,False,False,True,False,True,False
26.144406667583798,14.25556159840262,0.9219544457292914,0,0,False,False,True,False,True,False
18.811166896287954,17.233244675005132,1.4422205101855936,0,0,True,False,False,False,True,False
16.704789732289363,26.92547917237928,1.5,0,0,False,False,True,False,True,False
20.41200627082013,17.613815112298166,1.612451549659703,0,0,True,False,False,False,True,False
21.82475658512599,14.050300332098102,3.298484500494127,1,0,True,False,False,False,True,False
7.305477397131557,55.902284434696114,1.8248287590894636,1,0,True,False,False,False,True,False
8.71435597161374,49.26474210726158,1.8027756377319946,1,0,True,False,False,False,True,False
